ds,yhat,yhat_lower,yhat_upper,y,cutoff
2010-05-07,2.4018036863069754,2.2870134688806423,2.5123830963391542,1.9584851242211154,2010-03-15
2010-05-10,2.3891164410618653,2.268441489168883,2.507200163563778,2.03254140891786,2010-03-15
2010-05-11,2.3919697807693607,2.2642153366661724,2.525660092970184,2.0424534370538496,2010-03-15
2010-05-12,2.3951358008054306,2.265203516451525,2.520746517272114,2.063934692489085,2010-03-15
2010-05-13,2.3960555203668914,2.2625007009022444,2.5442915256376657,2.049600340444219,2010-03-15
2010-05-14,2.3886898546772772,2.250881746049823,2.52944343861617,2.031872104145288,2010-03-15
2010-05-17,2.364368255921293,2.221747229420058,2.516364365375328,2.033446641307447,2010-03-15
2010-05-18,2.368978584718778,2.2174168188073886,2.5234186174036495,2.026103463049515,2010-03-15
2010-05-19,2.3768987963589012,2.2083610887384313,2.532403203085993,2.0100456232644293,2010-03-15
2010-05-20,2.383008225555456,2.2149806633068385,2.549464844434461,1.9665083717894858,2010-03-15
2010-05-21,2.379372349994966,2.201059772007722,2.561060176713699,1.9855060678936118,2010-03-15
2010-05-24,2.366548201250637,2.191304700472791,2.5427661784797846,2.003662767622783,2010-03-15
2010-05-25,2.3795165257292314,2.1978005768184365,2.570218060021432,1.9974024861162079,2010-03-15
2010-05-26,2.397220409605642,2.2016909195743897,2.6064286091155515,1.9928656172621577,2010-03-15
2010-05-27,2.41279040174695,2.227338811256621,2.611249461161457,2.0300187602482973,2010-03-15
2010-05-28,2.4167439635487913,2.2092133161245027,2.62533684995364,2.0438558430678637,2010-03-15
2010-05-31,2.4045923233440143,2.184509082217659,2.619661824168231,2.0515149934701387,2010-03-15
2010-06-01,2.409990545338264,2.183129307289958,2.6304227584043103,2.059115926897662,2010-03-15
2010-06-02,2.4199453587857382,2.1949009801722257,2.655753662107623,2.071006280118723,2010-03-15
2010-06-03,2.4314504351020747,2.197117056790667,2.664280798175884,2.06785675445902,2010-03-15
2010-06-04,2.4369617546573386,2.1870083508618556,2.678800803684074,2.0402676623755114,2010-03-15
2010-06-07,2.433478276581015,2.183572959037792,2.683096317856331,2.020460250994007,2010-03-15
2010-06-08,2.430466247964458,2.163886324054529,2.699379634414654,2.0140239823645385,2010-03-15
2010-06-09,2.4277600185890886,2.1698787138823845,2.6843867479166232,1.989130410278733,2010-03-15
2010-06-10,2.4273075456702897,2.148409849987277,2.7097579826176985,2.0187455482049668,2010-03-15
2010-06-11,2.4248533442245224,2.151697801500228,2.6951492094876803,2.030650629471832,2010-03-15
2010-06-14,2.407400049862727,2.1242829973490713,2.6902277228863083,2.0336825863609884,2010-03-15
2010-06-15,2.3965786190047558,2.087586862084017,2.6829483188511074,2.0547355119939166,2010-03-15
2010-06-16,2.386707006564901,2.0798113835825633,2.6732237475487963,2.0834313744354,2010-03-15
2010-06-17,2.3824009645579465,2.0691344150144366,2.6779876883593174,2.1005709339788603,2010-03-15
2010-06-18,2.3798023095732295,2.0496731096607803,2.694938087271484,2.108630351696646,2010-03-15
2010-06-21,2.3646856856110285,2.0292849402869124,2.676165485532939,2.0942983112798257,2010-03-15
2010-06-22,2.3536174660525226,2.0302302068624605,2.669965875614142,2.1078272107168345,2010-03-15
2010-06-23,2.345808846904852,2.004624416250549,2.6703981082209376,2.097254883980565,2010-03-15
2010-06-24,2.347127662855841,1.9884356276112523,2.6732474360324963,2.089958005946783,2010-03-15
2010-06-25,2.3532063123663134,1.9841513622623015,2.675183463900164,2.081370988799031,2010-03-15
