horizon,mse,rmse,mae,mape,mdape,smape,coverage
224 days,0.29170420756063725,0.540096479863216,0.2792640365714704,0.08662842743300535,0.039760032552723236,0.07865544217471404,0.9525269138755981
225 days,0.2937932528693766,0.5420269853700797,0.27938613336162876,0.08668869542767263,0.03948741505050059,0.07854502743002305,0.95546875
226 days,0.28773023625593747,0.5364049181876854,0.27651421289236694,0.08578785960357456,0.03924650178882343,0.07782362578519589,0.9588068181818182
227 days,0.28612874300912167,0.5349100326308357,0.2762652401713249,0.0857733887570701,0.03924650178882343,0.07797695248707054,0.9602272727272727
228 days,0.2953688004643842,0.5434784268619907,0.2796211155622884,0.08687616202657698,0.03948741505050059,0.07881033247900229,0.9588068181818182
229 days,0.30038943130800916,0.5480779427307846,0.2806276107911609,0.08718410460028612,0.038979787962881554,0.0789810519659544,0.9587320574162679
230 days,0.3026830476794283,0.5501663818150181,0.2817297836134821,0.0875408603633774,0.039205854977559795,0.0792973120273198,0.9601525119617225
231 days,0.30490368119419586,0.5521808410242027,0.28313853517565396,0.08802177777542844,0.039205854977559795,0.07973725573789114,0.9617224880382775
232 days,0.30555619754839525,0.5527713790966345,0.2824642306536735,0.08785900400680684,0.03993232854481318,0.07945403598116256,0.9624289772727272
233 days,0.29818756953369285,0.546065535932907,0.2786529154097652,0.08666260091834671,0.03954344181951373,0.07849252838682635,0.9637784090909091
234 days,0.29609981323414397,0.5441505428042354,0.2780753725844,0.08652606724248826,0.0396452624772016,0.07856341864444337,0.9644886363636364
235 days,0.30521678715656964,0.5524642858652219,0.280826532009997,0.08741717708017652,0.039205854977559795,0.07921425883459988,0.9630681818181818
236 days,0.30969034145579355,0.5564982852226892,0.2811305073379856,0.08748911580791868,0.03889449291477494,0.07918591266192856,0.9623205741626795
237 days,0.3113768072327008,0.5580114758969575,0.28203840888061227,0.0877992791614943,0.03993232854481318,0.07948008244421197,0.9623205741626795
238 days,0.3131504889032196,0.5595985068807989,0.2836263648432488,0.08832852717800607,0.04021660833960269,0.07997935217397974,0.9623953349282296
239 days,0.3131992787982947,0.559642098843801,0.28265221860396333,0.08811066276015124,0.040558325551373946,0.07962651807150395,0.9624289772727272
240 days,0.30542852208412136,0.5526558803488129,0.27868140732575886,0.08692139469788253,0.03993232854481318,0.07865690673897542,0.9637784090909091
241 days,0.3032013620476238,0.5506372327109962,0.277998208047216,0.08676233409829913,0.04021660833960269,0.07871586464055517,0.9644886363636364
242 days,0.31252012429446013,0.5590349938013364,0.28095558673872456,0.08773720980153385,0.03960408195518736,0.07944302315594146,0.9630681818181818
243 days,0.31669404232036646,0.5627557572520839,0.28126707783404553,0.08783832402576486,0.039205854977559795,0.07944773400796677,0.9623205741626795
244 days,0.3175703507771819,0.5635338062416325,0.28167887464042873,0.0880238098327729,0.03948741505050059,0.07963785100758916,0.9623205741626795
245 days,0.3186642756014846,0.5645035656233578,0.28269845952146416,0.08842871476027715,0.03977327329265056,0.08001866121621162,0.9623953349282296
246 days,0.3177770926248793,0.5637172098001615,0.28130914326820833,0.08809285275004984,0.03960408195518736,0.07956336415942596,0.9624289772727272
247 days,0.30934121583738877,0.5561845159993118,0.27722227283203676,0.08683041508396577,0.03960408195518736,0.0785465006712871,0.9637784090909091
248 days,0.30678136590617594,0.5538784757563485,0.2761137957653607,0.08654092757067443,0.039205854977559795,0.07850799005627629,0.9644886363636364
