ds,yhat,yhat_lower,yhat_upper,y,cutoff
2016-01-20,90.33719544679485,72.8525626169501,106.87546536462928,73.5848617553711,2015-02-17
2016-01-21,90.17251238672712,72.28124276892915,106.56764993268759,73.73088836669922,2015-02-17
2016-01-22,90.05329794648353,72.31248154669699,106.61128784119849,74.3533935546875,2015-02-17
2016-01-25,89.6493777609699,71.99894401600827,106.37829925638742,74.08442687988281,2015-02-17
2016-01-26,89.46678642612795,71.6674054491361,105.73739882713289,77.75788879394531,2015-02-17
2016-01-27,89.19859287571504,71.5068783775716,106.05121594009097,78.51104736328125,2015-02-17
2016-01-28,88.92852971297823,71.15952746710842,105.94601991403245,78.59556579589844,2015-02-17
2016-01-29,88.7421974720539,70.80141305929097,105.66348544486472,80.26322174072266,2015-02-17
2016-02-01,88.55541483388397,70.51445539734398,105.32877763888855,80.20944213867188,2015-02-17
2016-02-02,88.55951526276726,70.46803334343542,105.64519431950967,79.47166442871094,2015-02-17
2016-02-03,88.4705470450232,69.96824392854913,105.80881904840994,80.03269958496094,2015-02-17
2016-02-04,88.34122486756601,69.63408606845235,105.51747282665029,79.8482437133789,2015-02-17
2016-02-05,88.26176760494741,70.01905568285261,105.50496422580207,77.26605224609375,2015-02-17
2016-02-08,88.54213138733826,70.03032657348909,106.31228200532371,78.38807678222656,2015-02-17
2016-02-09,88.77382033331162,70.22198546482167,106.44144319340882,78.36502075195312,2015-02-17
2016-02-10,88.87408247417606,70.59204617536808,106.81149168291734,78.18059539794922,2015-02-17
2016-02-11,88.84429099620256,69.55293541624589,106.99475884683154,78.15752410888672,2015-02-17
2016-02-12,88.76370441774414,70.30501223700232,107.23867297259082,78.24972534179688,2015-02-17
2016-02-15,88.91375497776421,69.58706139729418,106.77932354398448,78.44186782836914,2015-02-17
2016-02-16,89.23386545895032,70.25462519908784,107.36021481044907,78.6340103149414,2015-02-17
2016-02-17,89.50144665149698,70.41158379318576,107.32311291806471,78.77233123779297,2015-02-17
2015-08-17,80.40600374054897,78.27286290025661,82.62631628499682,75.6110610961914,2015-08-16
2015-08-18,80.63664050241493,78.61630546710659,82.6772233261204,75.2325439453125,2015-08-16
2015-08-19,80.73348395598062,78.6811500277486,82.81881294587657,75.18712615966797,2015-08-16
2015-08-20,80.76787601306862,78.75637348007702,82.81623973920416,74.79344177246094,2015-08-16
2015-08-21,80.75512895407196,78.66304144370312,82.88501211618811,72.90144348144531,2015-08-16
2015-08-24,81.04613870143973,79.11832375260485,83.22391252900839,70.81112670898438,2015-08-16
2015-08-25,81.17694902327388,79.1278395734856,83.35462187657073,69.21672058105469,2015-08-16
2015-08-26,81.17683268389771,79.11729608071414,83.26196620528818,72.55814361572266,2015-08-16
2015-08-27,81.10916873845497,79.01458888883855,83.13729919723967,73.40495300292969,2015-08-16
2015-08-28,80.98962509366812,78.88830243201195,83.14353751540696,72.60395812988281,2015-08-16
2015-08-31,81.11752756581822,78.96601670151854,83.14313879516027,71.69612121582031,2015-08-16
2015-09-01,81.2981721324883,79.06063423149496,83.34631570295248,70.2542495727539,2015-08-16
2015-09-02,81.38083115320224,79.30519408237762,83.55893494872217,71.21546173095703,2015-08-16
