horizon,mse,rmse,mae,mape,mdape,smape,coverage
147 days,73.5449894919951,8.575837538806056,6.707429316361447,0.10411945095041211,0.07722790048135475,0.10162178002715266,0.5536034688995216
148 days,74.20125509264105,8.61401503903035,6.734649624966902,0.1045374466717306,0.07790712110697426,0.10194444738301667,0.5539062499999999
149 days,74.26642689463183,8.617797102196816,6.749471471147297,0.10464144855270785,0.07790712110697426,0.10201520403604536,0.5518465909090909
150 days,74.86673577020241,8.652556603120399,6.788954999832449,0.10510135996702624,0.07870747064094824,0.10244174012197628,0.5515101674641149
151 days,75.8063302664698,8.706683080626616,6.828575789214244,0.10548618953376167,0.07981191260884775,0.10284657156562962,0.5522577751196173
152 days,76.30568868889478,8.735312741333008,6.848369305643232,0.10565479495127734,0.08107618831923608,0.10310626119822616,0.5529306220095693
153 days,77.20358067254448,8.786556815530442,6.895837444382843,0.10639612972452496,0.08158133270930637,0.10375734870942455,0.5522577751196173
154 days,77.97952727989494,8.830601750724293,6.939627604486142,0.10724137506416885,0.08213672295489544,0.1044877090187687,0.5528558612440192
155 days,78.14614696821906,8.840030937062327,6.946528523656185,0.10741450191895421,0.08284251784890509,0.10457230491512978,0.5532670454545454
156 days,78.07047786854424,8.835749989024375,6.9502680897139415,0.10737100824819307,0.08256452907271312,0.10450315388631065,0.5518465909090909
157 days,78.7672069407849,8.875089122977014,6.995499702551014,0.10791806568648933,0.08356980747286014,0.1050052859004089,0.5501644736842105
158 days,79.7448764039717,8.929998678833703,7.0460345655177745,0.10846570314932708,0.0851567950618281,0.10558735716797084,0.5494168660287081
159 days,80.27734037268212,8.959762294429586,7.070148541400042,0.10867706628680418,0.08715536119115742,0.10591417694575611,0.5515101674641149
160 days,81.57307083690353,9.031781155281804,7.13768209492442,0.10969514280434586,0.0886554829142587,0.10685754441956376,0.5536034688995216
161 days,82.53058173952387,9.084634375665532,7.187794584568734,0.11062098627688176,0.08969115193814758,0.1076756540926441,0.5550239234449761
162 days,83.04894735413335,9.113119518262303,7.2018682228585025,0.11081496501389453,0.09015509619226066,0.10774590647129809,0.5561079545454546
163 days,83.17800101809759,9.120197422100993,7.20486196310645,0.11066012032880437,0.0899832806330436,0.10754974387751298,0.5568181818181818
164 days,83.84948665119488,9.156936532006481,7.235092392524539,0.110855331167771,0.09025113059580608,0.10772810745052071,0.5565191387559808
165 days,84.70374510579207,9.203463755879744,7.269353248332536,0.11096123624568141,0.09052421773394081,0.10788852891978885,0.5572667464114832
166 days,84.94302690633263,9.216454139544808,7.284513623008674,0.1108616429436446,0.09142819903562807,0.1079280556095294,0.5579395933014354
167 days,86.03741048638892,9.275635314434743,7.347712165974206,0.11177896693556111,0.09435534142790616,0.10877736244367245,0.560032894736842
168 days,87.0541425601004,9.330280947543883,7.400920940849598,0.11273903799705766,0.09535447818163964,0.10960879762830772,0.5621261961722488
169 days,87.24976659820622,9.340758352414767,7.398744293065581,0.11271337437698271,0.09535447818163964,0.10948125022034955,0.5638494318181818
