horizon,mse,rmse,mae,mape,mdape,smape,coverage
202 days,0.29284773264608727,0.5411540747754628,0.44135238030234986,0.20283336096350288,0.10400855334692516,0.19197292948701838,0.7425986842105263
203 days,0.29362956193020423,0.541875965448002,0.4438824941327194,0.2036861377496546,0.10415445051133389,0.19290758036846647,0.7481309808612441
204 days,0.2935958552870384,0.5418448627485901,0.4455815730434004,0.2045973319162277,0.10458444145005182,0.19401072914985731,0.7540482954545454
205 days,0.2911115855029047,0.5395475748281191,0.445645393805778,0.2042255185306545,0.10641784832883358,0.19420543410567595,0.7585227272727273
206 days,0.29179974790040475,0.5401849200971874,0.4470115033170295,0.2050290715517389,0.10501754131816554,0.19523003002590153,0.7632326555023923
207 days,0.29575852154684495,0.5438368519573172,0.44935093526316855,0.2062541351693053,0.10773046676578979,0.19642580526297443,0.7702601674641149
208 days,0.2982041727297207,0.5460807382885069,0.4510608690479735,0.20699459635013714,0.10773046676578979,0.19747377515934475,0.7795305023923444
209 days,0.29966663923710857,0.5474181575697947,0.4523791570933955,0.20769522124085996,0.10773046676578979,0.19785186824793974,0.7880532296650717
210 days,0.3019395133892571,0.5494902304766274,0.45497543664625245,0.20894669844060598,0.10905343317016705,0.19872211381538055,0.7950059808612441
211 days,0.30286238721860503,0.5503293443190224,0.4564584407890635,0.20988103793494312,0.1092996347043756,0.19961303388944732,0.8015625
212 days,0.30123352020920807,0.5488474471191499,0.45630558526638815,0.20959838072353817,0.10985992106801465,0.19962066385916122,0.8061079545454546
213 days,0.3024306145742252,0.549936918722707,0.4574240557508725,0.21038072540261485,0.11021188326874592,0.20044859518804212,0.8129485645933013
214 days,0.30629589924240636,0.5534400593039922,0.4592464029140126,0.21133004857912932,0.11057426167699591,0.2013503758465408,0.8221441387559808
215 days,0.3089751184109773,0.5558553034837189,0.46072917585697276,0.21193776310340323,0.10966995010684696,0.2021876086317567,0.8307416267942584
216 days,0.3113669586749361,0.5580026511361179,0.46194400241478734,0.21292409101212725,0.10945582109313244,0.20254313323511478,0.8371710526315789
217 days,0.31368056309062814,0.5600719267117645,0.46380869124858126,0.21379633799379294,0.11057426167699591,0.20306251120305815,0.8410586124401913
218 days,0.31442750767777106,0.5607383593778573,0.4646062404616569,0.21429607243728255,0.10985992106801465,0.20356081551500332,0.8455965909090909
219 days,0.31241737748918236,0.5589430896694066,0.4639650033158155,0.21362538140875706,0.10985992106801465,0.20329143051165344,0.8494318181818182
220 days,0.3133556199336969,0.5597817609869912,0.4647474195247374,0.2140976338570635,0.10966995010684696,0.2039625245856189,0.8535436602870814
221 days,0.31694021249217835,0.5629744332491293,0.4661938098950555,0.2148420591278337,0.10938080645923509,0.20466063515930585,0.8584778708133971
222 days,0.31912476697251163,0.5649112912418299,0.4670895181877901,0.21518080317885796,0.10938080645923509,0.20515479102460432,0.8634868421052633
223 days,0.3209061787594009,0.5664858151440342,0.46770726445537586,0.21567818660390173,0.1091105886009412,0.20513330124832355,0.8684210526315789
224 days,0.322658620884095,0.5680304753128084,0.4692865695084286,0.21612805642459246,0.1092996347043756,0.20535519571636468,0.8708133971291866
225 days,0.323200014774708,0.5685068291363861,0.4697433706235149,0.21638987047639355,0.10938080645923509,0.20565194747767795,0.8724431818181819
226 days,0.3208876842932043,0.5664694910524346,0.4683064730377882,0.21563777777621998,0.10921454991808907,0.20520398331098988,0.875
227 days,0.32118419815629734,0.5667311515668583,0.46814476924377,0.21581586433662225,0.10921454991808907,0.20566797886894353,0.8791118421052633
228 days,0.32392576306500337,0.569144764594214,0.46912049246314264,0.2160188814563326,0.10921454991808907,0.20610447477900634,0.8833732057416269
229 days,0.32556459953149075,0.5705826842198164,0.46953949624113805,0.21605863966845912,0.10895420773847136,0.20637136661626762,0.8883074162679425
230 days,0.32719222778463064,0.5720071920742174,0.46960189566579236,0.21671700390916146,0.10819919810985806,0.20628662791078992,0.8926435406698565
231 days,0.328618494554044,0.5732525573898856,0.47035706904235186,0.21720212056711014,0.10851875932097862,0.20636395745051847,0.8935406698564594
232 days,0.3279717080951991,0.5726881420941061,0.4695878412463856,0.2169848321943302,0.10883318752910753,0.20620894430964942,0.8951704545454546
233 days,0.323807615023396,0.5690409607606434,0.4665785590423701,0.21527192883307492,0.10753238344946081,0.2050572259199529,0.8977272727272727
234 days,0.32330713505364383,0.5686010332857687,0.465488940431132,0.2149557719965345,0.10676429205010238,0.20517556455453326,0.9011662679425837
235 days,0.32569023447066603,0.5706927671441666,0.46573967353819606,0.21481803540210986,0.10734939463472053,0.20537194925308053,0.9040071770334929
236 days,0.3269462338262878,0.5717921246627028,0.46541922689233384,0.21461836335351858,0.10619704611374224,0.205365739193599,0.9068480861244019
237 days,0.3287056701808594,0.5733285883163854,0.4652888153073567,0.21537849869011155,0.10676429205010238,0.20521447572833454,0.9090161483253588
238 days,0.3304297906514455,0.5748302276772208,0.46589547749802623,0.21604902494910805,0.10734939463472053,0.205295585776081,0.9091656698564594
239 days,0.3300772145053479,0.5745234673234401,0.46498680085332894,0.2161978351346412,0.10755104488087852,0.20519167201982896,0.9107954545454546
240 days,0.3268421941797761,0.5717011406143739,0.46215286525745364,0.21535276661419733,0.10619704611374224,0.20434841474792267,0.9126420454545454
241 days,0.3272583164444463,0.5720649582385259,0.4614176756797999,0.21569087818633215,0.10619704611374224,0.2047995121010332,0.9153708133971292
242 days,0.32976133791557055,0.5742484984007974,0.46171390350411184,0.21568147566451026,0.1061385623622319,0.2050776528981041,0.9182117224880383
243 days,0.33106543643828296,0.5753828607442899,0.4613505928719899,0.21547688719892893,0.10602731911499443,0.2050521089955163,0.9210526315789473
244 days,0.3327403595839271,0.5768365102729951,0.4611132312517221,0.21612934738178985,0.10566607896426336,0.20479974654292335,0.9232206937799042
245 days,0.3337519342754571,0.5777126744978485,0.46112309124731166,0.216479217595709,0.10575036914189233,0.20463186153124654,0.9233702153110048
246 days,0.3322835996741156,0.5764404563128056,0.45960508532811795,0.21591208170114584,0.1061385623622319,0.20418983910525892,0.92421875
247 days,0.3285127381177508,0.5731603075211601,0.4567465289605165,0.21450157113770424,0.10575036914189233,0.20322632902132673,0.9247159090909091
248 days,0.3284491905300242,0.5731048687020763,0.4557793724841028,0.21439206012977916,0.10502375153298313,0.20356243001552435,0.9260616028708134
